timestamp,datetime,person
3.047363042831421,2025-04-09 22:11:32,0
3.592740058898926,2025-04-09 22:11:33,1
3.9970967769622803,2025-04-09 22:11:33,1
4.411406993865967,2025-04-09 22:11:33,1
4.7067670822143555,2025-04-09 22:11:34,1
5.069669008255005,2025-04-09 22:11:34,1
5.388039827346802,2025-04-09 22:11:34,1
5.690096139907837,2025-04-09 22:11:35,1
5.974318981170654,2025-04-09 22:11:35,1
6.291337966918945,2025-04-09 22:11:35,1
6.596407890319824,2025-04-09 22:11:36,1
7.098076105117798,2025-04-09 22:11:36,1
7.54331111907959,2025-04-09 22:11:37,1
7.887106895446777,2025-04-09 22:11:37,1
8.17927098274231,2025-04-09 22:11:37,1
8.500990867614746,2025-04-09 22:11:38,1
8.777737855911255,2025-04-09 22:11:38,1
9.057500123977661,2025-04-09 22:11:38,1
9.342290163040161,2025-04-09 22:11:38,1
9.657652854919434,2025-04-09 22:11:39,1
9.934873104095459,2025-04-09 22:11:39,1
10.22111201286316,2025-04-09 22:11:39,1
10.53063178062439,2025-04-09 22:11:40,1
10.807106018066406,2025-04-09 22:11:40,1
11.124242067337036,2025-04-09 22:11:40,1
11.451077938079834,2025-04-09 22:11:41,1
11.718842029571533,2025-04-09 22:11:41,1
12.04639720916748,2025-04-09 22:11:41,1
12.366931915283203,2025-04-09 22:11:41,1
12.736711740493774,2025-04-09 22:11:42,1
13.210041999816895,2025-04-09 22:11:42,1
13.539453744888306,2025-04-09 22:11:43,1
13.852150917053223,2025-04-09 22:11:43,1
14.166463851928711,2025-04-09 22:11:43,1
14.519685983657837,2025-04-09 22:11:44,1
14.831018924713135,2025-04-09 22:11:44,1
15.104280948638916,2025-04-09 22:11:44,1
15.421255826950073,2025-04-09 22:11:45,1
15.722392082214355,2025-04-09 22:11:45,1
16.021458864212036,2025-04-09 22:11:45,1
16.40077304840088,2025-04-09 22:11:45,1
16.739627838134766,2025-04-09 22:11:46,1
17.038588047027588,2025-04-09 22:11:46,1
17.368025064468384,2025-04-09 22:11:46,1
17.695683002471924,2025-04-09 22:11:47,1
17.98993706703186,2025-04-09 22:11:47,1
18.31105089187622,2025-04-09 22:11:47,1
18.5970458984375,2025-04-09 22:11:48,1
18.87906289100647,2025-04-09 22:11:48,1
19.189393997192383,2025-04-09 22:11:48,1
19.471019983291626,2025-04-09 22:11:49,1
19.76423692703247,2025-04-09 22:11:49,1
20.166938066482544,2025-04-09 22:11:49,1
20.449779987335205,2025-04-09 22:11:50,1
20.74909782409668,2025-04-09 22:11:50,1
21.048322916030884,2025-04-09 22:11:50,1
21.384320974349976,2025-04-09 22:11:50,1
21.67079496383667,2025-04-09 22:11:51,1
